drug_name,drug_product_id,drug_source,drug_rxnorm_name,drug_term_type,active_ingredient,ingredient_term_type,adverse_effect,adverse_effect_type,label_section,match_method,label_id,effect_id,meddra_id,product_label_id,ingredient_id
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,598,10044659,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,599,10005721,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,600,10036439,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,601,10005725,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,602,10036450,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,Oedema,PT,,SM,3464,603,10030095,3464,73689
"フェブキソスタット錠10mg「TCK」 (後発品)
フェブキソスタット錠20mg「TCK」 (後発品)
フェブキソスタット錠40mg「TCK」 (後発品)",00070248,JP,febuxostat 40 MG Oral Tablet,PSN,febuxostat,Ingredient,,,,SM,3464,604,10067484,3464,73689
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,605,10067484,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,606,10067484,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Convulsion,LLT,,SM,2206,607,10010904,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Thyroid function increased,LLT,,SM,2206,608,10085640,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hyperthyroidism,PT,,SM,2206,609,10020850,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Nephrosis,LLT,,SM,2206,610,10029161,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Nephrotic syndrome,PT,,SM,2206,611,10029164,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Glycosuria,PT,,SM,2206,612,10018473,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Diabetes mellitus,PT,,SM,2206,613,10012601,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,614,10018428,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Glycosuria,PT,,SM,2206,615,10018473,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Diabetes mellitus,PT,,SM,2206,616,10012601,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,617,10067484,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Gastrointestinal disorder,PT,,SM,2206,618,10017944,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Vomiting,PT,,SM,2206,619,10047700,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,620,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site pain,PT,,SM,2206,621,10022086,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Pain,PT,,SM,2206,622,10033371,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,623,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site erythema,PT,,SM,2206,624,10022061,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Erythema,PT,,SM,2206,625,10015150,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Macule,PT,,SM,2206,626,10025421,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,627,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Itching,LLT,,SM,2206,628,10023084,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site pruritus,PT,,SM,2206,629,10022093,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,630,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site swelling,PT,,SM,2206,631,10053425,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Swelling,PT,,SM,2206,632,10042674,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,633,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site induration,PT,,SM,2206,634,10022075,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Induration,PT,,SM,2206,635,10060708,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,636,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site haemorrhage,PT,,SM,2206,637,10022067,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Haemorrhage,PT,,SM,2206,638,10055798,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,639,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site bruising,PT,,SM,2206,640,10022052,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Internal haemorrhage,PT,,SM,2206,641,10075192,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Haemorrhage,PT,,SM,2206,642,10055798,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,643,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site warmth,PT,,SM,2206,644,10022112,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Feeling hot,PT,,SM,2206,645,10016334,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,646,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site inflammation,PT,,SM,2206,647,10022078,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Inflammation,PT,,SM,2206,648,10061218,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,649,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site hypertrophy,PT,,SM,2206,650,10022072,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,651,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site deformation,PT,,SM,2206,652,10079275,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Deformity,PT,,SM,2206,653,10061619,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,654,10052995,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Injection site urticaria,PT,,SM,2206,655,10022107,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Urticaria,PT,,SM,2206,656,10046735,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Measles,PT,,SM,2206,657,10027011,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Eyelid oedema,PT,,SM,2206,658,10015993,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Oedema,PT,,SM,2206,659,10030095,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Connective tissue disorder,PT,,SM,2206,660,10061087,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Pain in extremity,PT,,SM,2206,661,10033425,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Melalgia,LLT,,SM,2206,662,10059671,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Synovitis,PT,,SM,2206,663,10042868,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Growing pains,PT,,SM,2206,664,10018745,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,665,10034939,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Lymphatic disorder,PT,,SM,2206,666,10052314,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Anaemia,PT,,SM,2206,667,10002034,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,668,10014963,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Eosinophilia,PT,,SM,2206,669,10014950,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Mediastinal disorder,PT,,SM,2206,670,10061280,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Tonsillar hypertrophy,PT,,SM,2206,671,10044003,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypertrophy,PT,,SM,2206,672,10020880,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Nervous system disorder,PT,,SM,2206,673,10029202,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Headache,PT,,SM,2206,674,10019211,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypoaesthesia,PT,,SM,2206,675,10020937,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Obtundation,LLT,,SM,2206,676,10029985,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Syncope,PT,,SM,2206,677,10042772,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Dizziness,PT,,SM,2206,678,10013573,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Urinary tract disorder,PT,,SM,2206,679,10046566,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Polyuria,PT,,SM,2206,680,10036142,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Mental disorder,PT,,SM,2206,681,10061284,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Irritability,PT,,SM,2206,682,10022998,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Sleeplessness,LLT,,SM,2206,683,10041017,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Initial insomnia,PT,,SM,2206,684,10022035,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Insomnia,PT,,SM,2206,685,10022437,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Malnutrition,PT,,SM,2206,686,10061273,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,687,10022468,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,688,10034939,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypoinsulinaemia,PT,,SM,2206,689,10070070,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Increased appetite,PT,,SM,2206,690,10021654,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,691,10044660,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypertriglyceridaemia,PT,,SM,2206,692,10020869,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,693,10008650,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypocholesterolaemia,PT,,SM,2206,694,10020961,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypoglycaemia,PT,,SM,2206,695,10020993,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Obesity,PT,,SM,2206,696,10029883,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Discharge,PT,,SM,2206,697,10080907,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Endocrine disorder,PT,,SM,2206,698,10014695,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Thyroid function decreased,LLT,,SM,2206,699,10043727,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Hypothyroidism,PT,,SM,2206,700,10021114,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Idiopathic urticaria,PT,,SM,2206,701,10021247,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Urticaria,PT,,SM,2206,702,10046735,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Measles,PT,,SM,2206,703,10027011,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Neoplasm,PT,,SM,2206,704,10028980,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Cyst,PT,,SM,2206,705,10011732,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Polyp,PT,,SM,2206,706,10061529,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Melanocytic naevus,PT,,SM,2206,707,10027145,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Naevus,LLT,,SM,2206,708,10028679,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,Macule,PT,,SM,2206,709,10025421,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,710,10059938,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,711,10062026,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,712,10062727,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,713,10017349,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,714,10005461,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,715,10011328,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,716,10005467,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,717,10011347,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,718,10005470,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,719,10011349,2206,
"エヌジェンラ皮下注24mgペン
エヌジェンラ皮下注60mgペン",00070177,JP,1.2 ML somatrogon-ghla 20 MG/ML Pen Injector [Ngenla],SBD,,,,,,SM,2206,720,10024900,2206,
